id,Type_fraude,Date_systeme
6849812023-07-20 17:08:41.041,Contrat doublant,2024-06-28 00:47:34.392336
6849822023-07-20 17:27:08.097,Contrat doublant,2024-06-28 00:47:34.392336
6849822023-07-20 17:27:14.215,Contrat doublant,2024-06-28 00:47:34.392336
6849822023-07-20 17:27:19.993,Contrat doublant,2024-06-28 00:47:34.392336
6849852023-07-21 08:55:25.303,Contrat doublant,2024-06-28 00:47:34.392336
6849852023-07-21 08:55:31.124,Contrat doublant,2024-06-28 00:47:34.392336
6849852023-07-21 08:55:36.263,Contrat doublant,2024-06-28 00:47:34.392336
6850052023-07-21 12:28:47.118,Contrat doublant,2024-06-28 00:47:34.392336
6850072023-07-21 12:58:46.781,Contrat doublant,2024-06-28 00:47:34.392336
6850072023-07-21 12:58:52.193,Contrat doublant,2024-06-28 00:47:34.392336
6850072023-07-21 12:58:57.081,Contrat doublant,2024-06-28 00:47:34.392336
6850222023-07-21 15:51:22.627,Contrat doublant,2024-06-28 00:47:34.392336
6850352023-07-24 07:57:07.395,Contrat doublant,2024-06-28 00:47:34.392336
6850352023-07-24 07:57:13.006,Contrat doublant,2024-06-28 00:47:34.392336
6850352023-07-24 07:57:18.035,Contrat doublant,2024-06-28 00:47:34.392336
6850392023-07-24 08:33:57.644,Contrat doublant,2024-06-28 00:47:34.392336
6850392023-07-24 08:34:05.103,Contrat doublant,2024-06-28 00:47:34.392336
6850392023-07-24 08:34:11.866,Contrat doublant,2024-06-28 00:47:34.392336
6850402023-07-24 08:40:38.533,Contrat doublant,2024-06-28 00:47:34.392336
6850452023-07-24 09:11:47.589,Contrat doublant,2024-06-28 00:47:34.392336
6850462023-07-24 09:15:50.091,Contrat doublant,2024-06-28 00:47:34.392336
6850462023-07-24 09:15:56.054,Contrat doublant,2024-06-28 00:47:34.392336
6850472023-07-24 09:20:21.399,Contrat doublant,2024-06-28 00:47:34.392336
6850472023-07-24 09:20:26.845,Contrat doublant,2024-06-28 00:47:34.392336
6850522023-07-24 09:38:29.075,Contrat doublant,2024-06-28 00:47:34.392336
6850522023-07-24 09:38:34.697,Contrat doublant,2024-06-28 00:47:34.392336
6850522023-07-24 09:38:39.740,Contrat doublant,2024-06-28 00:47:34.392336
6850552023-07-24 10:13:15.279,Contrat doublant,2024-06-28 00:47:34.392336
6850612023-07-24 11:11:49.520,Contrat doublant,2024-06-28 00:47:34.392336
6850612023-07-24 11:11:54.913,Contrat doublant,2024-06-28 00:47:34.392336
6850612023-07-24 11:11:59.748,Contrat doublant,2024-06-28 00:47:34.392336
6850682023-07-24 12:46:17.591,Contrat doublant,2024-06-28 00:47:34.392336
6850712023-07-24 12:51:41.649,Contrat doublant,2024-06-28 00:47:34.392336
6850712023-07-24 12:51:48.680,Contrat doublant,2024-06-28 00:47:34.392336
6850712023-07-24 12:51:53.879,Contrat doublant,2024-06-28 00:47:34.392336
6850732023-07-24 13:07:22.895,Contrat doublant,2024-06-28 00:47:34.392336
6850732023-07-24 13:07:28.071,Contrat doublant,2024-06-28 00:47:34.392336
6850792023-07-24 13:44:59.438,Contrat doublant,2024-06-28 00:47:34.392336
6850822023-07-24 13:32:29.835,Contrat doublant,2024-06-28 00:47:34.392336
6850912023-07-24 14:37:49.762,Contrat doublant,2024-06-28 00:47:34.392336
6850912023-07-24 14:37:55.481,Contrat doublant,2024-06-28 00:47:34.392336
6850912023-07-24 14:38:00.731,Contrat doublant,2024-06-28 00:47:34.392336
6850932023-07-24 14:56:37.944,Contrat doublant,2024-06-28 00:47:34.392336
6851152023-07-24 17:15:36.323,Contrat doublant,2024-06-28 00:47:34.392336
6851202023-07-25 08:17:34.171,Contrat doublant,2024-06-28 00:47:34.392336
6851202023-07-25 08:17:40.329,Contrat doublant,2024-06-28 00:47:34.392336
6851202023-07-25 08:17:45.847,Contrat doublant,2024-06-28 00:47:34.392336
6851232023-07-25 08:38:31.419,Contrat doublant,2024-06-28 00:47:34.392336
6851302023-07-25 09:09:01.775,Contrat doublant,2024-06-28 00:47:34.392336
6851332023-07-25 09:24:50.815,Contrat doublant,2024-06-28 00:47:34.392336
6851332023-07-25 09:24:56.197,Contrat doublant,2024-06-28 00:47:34.392336
6851342023-07-25 09:21:10.221,Contrat doublant,2024-06-28 00:47:34.392336
6851362023-07-25 09:34:44.195,Contrat doublant,2024-06-28 00:47:34.392336
6851362023-07-25 09:34:50.541,Contrat doublant,2024-06-28 00:47:34.392336
6851362023-07-25 09:34:56.212,Contrat doublant,2024-06-28 00:47:34.392336
6851402023-07-25 09:47:56.277,Contrat doublant,2024-06-28 00:47:34.392336
6851422023-07-25 09:50:50.618,Contrat doublant,2024-06-28 00:47:34.392336
6851422023-07-25 09:50:56.429,Contrat doublant,2024-06-28 00:47:34.392336
6851422023-07-25 09:51:01.668,Contrat doublant,2024-06-28 00:47:34.392336
6851432023-07-25 10:24:56.189,Contrat doublant,2024-06-28 00:47:34.392336
6851432023-07-25 10:25:01.662,Contrat doublant,2024-06-28 00:47:34.392336
6851432023-07-25 10:25:06.376,Contrat doublant,2024-06-28 00:47:34.392336
6851482023-07-25 10:23:18.851,Contrat doublant,2024-06-28 00:47:34.392336
6851482023-07-25 10:23:25.367,Contrat doublant,2024-06-28 00:47:34.392336
6851482023-07-25 10:23:30.872,Contrat doublant,2024-06-28 00:47:34.392336
6851502023-07-25 10:25:20.856,Contrat doublant,2024-06-28 00:47:34.392336
6851602023-07-25 12:43:26.991,Contrat doublant,2024-06-28 00:47:34.392336
6851602023-07-25 12:43:33.036,Contrat doublant,2024-06-28 00:47:34.392336
6851602023-07-25 12:43:38.341,Contrat doublant,2024-06-28 00:47:34.392336
6851632023-07-25 13:11:12.976,Contrat doublant,2024-06-28 00:47:34.392336
6851812023-07-25 14:31:41.551,Contrat doublant,2024-06-28 00:47:34.392336
6851842023-07-25 14:35:28.660,Contrat doublant,2024-06-28 00:47:34.392336
6851862023-07-25 15:18:19.999,Contrat doublant,2024-06-28 00:47:34.392336
6851932023-07-25 16:07:04.780,Contrat doublant,2024-06-28 00:47:34.392336
6852042023-07-25 17:34:18.547,Contrat doublant,2024-06-28 00:47:34.392336
6852122023-07-26 08:35:00.034,Contrat doublant,2024-06-28 00:47:34.392336
6852222023-07-26 09:29:27.170,Contrat doublant,2024-06-28 00:47:34.392336
6852222023-07-26 09:29:32.444,Contrat doublant,2024-06-28 00:47:34.392336
6852222023-07-26 09:29:37.280,Contrat doublant,2024-06-28 00:47:34.392336
6852252023-07-26 09:54:47.585,Contrat doublant,2024-06-28 00:47:34.392336
6852262023-07-26 09:55:12.588,Contrat doublant,2024-06-28 00:47:34.392336
6852312023-07-26 10:30:46.006,Contrat doublant,2024-06-28 00:47:34.392336
6852332023-07-26 10:34:15.758,Contrat doublant,2024-06-28 00:47:34.392336
6852332023-07-26 10:34:21.706,Contrat doublant,2024-06-28 00:47:34.392336
6852332023-07-26 10:34:27.047,Contrat doublant,2024-06-28 00:47:34.392336
6852512023-07-26 12:11:37.653,Contrat doublant,2024-06-28 00:47:34.392336
6852532023-07-26 12:33:06.447,Contrat doublant,2024-06-28 00:47:34.392336
6852532023-07-26 12:33:12.779,Contrat doublant,2024-06-28 00:47:34.392336
6852532023-07-26 12:33:18.851,Contrat doublant,2024-06-28 00:47:34.392336
6852542023-07-26 12:43:49.392,Contrat doublant,2024-06-28 00:47:34.392336
6852632023-07-26 13:46:25.532,Contrat doublant,2024-06-28 00:47:34.392336
6852632023-07-26 13:46:31.234,Contrat doublant,2024-06-28 00:47:34.392336
6852862023-07-26 15:05:15.128,Contrat doublant,2024-06-28 00:47:34.392336
6852862023-07-26 15:05:21.114,Contrat doublant,2024-06-28 00:47:34.392336
6852912023-07-26 16:21:20.109,Contrat doublant,2024-06-28 00:47:34.392336
6852912023-07-26 16:21:25.622,Contrat doublant,2024-06-28 00:47:34.392336
6852912023-07-26 16:21:30.711,Contrat doublant,2024-06-28 00:47:34.392336
6853022023-07-26 17:09:54.943,Contrat doublant,2024-06-28 00:47:34.392336
6853022023-07-26 17:10:00.482,Contrat doublant,2024-06-28 00:47:34.392336
6853022023-07-26 17:10:05.596,Contrat doublant,2024-06-28 00:47:34.392336
6853062023-07-27 08:58:16.748,Contrat doublant,2024-06-28 00:47:34.392336
6853062023-07-27 08:58:22.043,Contrat doublant,2024-06-28 00:47:34.392336
6853062023-07-27 08:58:26.689,Contrat doublant,2024-06-28 00:47:34.392336
6853162023-07-27 10:30:52.570,Contrat doublant,2024-06-28 00:47:34.392336
6853252023-07-27 11:08:29.110,Contrat doublant,2024-06-28 00:47:34.392336
6853252023-07-27 11:08:34.692,Contrat doublant,2024-06-28 00:47:34.392336
6853252023-07-27 11:08:39.752,Contrat doublant,2024-06-28 00:47:34.392336
6853322023-07-27 12:00:51.536,Contrat doublant,2024-06-28 00:47:34.392336
6853322023-07-27 12:00:59.658,Contrat doublant,2024-06-28 00:47:34.392336
6853322023-07-27 12:01:07.251,Contrat doublant,2024-06-28 00:47:34.392336
6853352023-07-27 12:49:28.546,Contrat doublant,2024-06-28 00:47:34.392336
6853392023-07-27 13:01:19.841,Contrat doublant,2024-06-28 00:47:34.392336
6853392023-07-27 13:01:25.511,Contrat doublant,2024-06-28 00:47:34.392336
6853582023-07-27 13:54:12.582,Contrat doublant,2024-06-28 00:47:34.392336
6853582023-07-27 13:54:18.775,Contrat doublant,2024-06-28 00:47:34.392336
6853582023-07-27 13:54:24.435,Contrat doublant,2024-06-28 00:47:34.392336
6853832023-07-27 15:03:37.111,Contrat doublant,2024-06-28 00:47:34.392336
6853832023-07-27 15:03:43.544,Contrat doublant,2024-06-28 00:47:34.392336
6853832023-07-27 15:03:49.149,Contrat doublant,2024-06-28 00:47:34.392336
6853912023-07-27 15:28:01.604,Contrat doublant,2024-06-28 00:47:34.392336
6854202023-07-27 16:25:36.572,Contrat doublant,2024-06-28 00:47:34.392336
6854292023-07-27 16:37:11.024,Contrat doublant,2024-06-28 00:47:34.392336
6854292023-07-27 16:37:16.521,Contrat doublant,2024-06-28 00:47:34.392336
6854292023-07-27 16:37:21.600,Contrat doublant,2024-06-28 00:47:34.392336
6854342023-07-27 17:11:23.695,Contrat doublant,2024-06-28 00:47:34.392336
6854372023-07-27 17:30:41.708,Contrat doublant,2024-06-28 00:47:34.392336
6854372023-07-27 17:30:47.328,Contrat doublant,2024-06-28 00:47:34.392336
6854372023-07-27 17:30:52.306,Contrat doublant,2024-06-28 00:47:34.392336
6854542023-07-28 09:23:41.619,Contrat doublant,2024-06-28 00:47:34.392336
6854552023-07-28 09:37:04.461,Contrat doublant,2024-06-28 00:47:34.392336
6854622023-07-28 10:02:30.839,Contrat doublant,2024-06-28 00:47:34.392336
6854622023-07-28 10:02:39.541,Contrat doublant,2024-06-28 00:47:34.392336
6854622023-07-28 10:02:46.505,Contrat doublant,2024-06-28 00:47:34.392336
6854662023-07-28 10:03:01.924,Contrat doublant,2024-06-28 00:47:34.392336
6854662023-07-28 10:03:07.423,Contrat doublant,2024-06-28 00:47:34.392336
6854662023-07-28 10:03:12.402,Contrat doublant,2024-06-28 00:47:34.392336
6854802023-07-28 12:27:48.134,Contrat doublant,2024-06-28 00:47:34.392336
6854802023-07-28 12:27:54.461,Contrat doublant,2024-06-28 00:47:34.392336
6854832023-07-28 13:37:39.407,Contrat doublant,2024-06-28 00:47:34.392336
6854832023-07-28 13:37:45.132,Contrat doublant,2024-06-28 00:47:34.392336
6854832023-07-28 13:37:50.455,Contrat doublant,2024-06-28 00:47:34.392336
6854912023-07-28 14:03:17.743,Contrat doublant,2024-06-28 00:47:34.392336
6854912023-07-28 14:03:25.945,Contrat doublant,2024-06-28 00:47:34.392336
6854912023-07-28 14:03:32.913,Contrat doublant,2024-06-28 00:47:34.392336
6854952023-07-28 14:45:24.011,Contrat doublant,2024-06-28 00:47:34.392336
6854982023-07-28 14:55:15.268,Contrat doublant,2024-06-28 00:47:34.392336
6855172023-07-28 16:39:28.691,Contrat doublant,2024-06-28 00:47:34.392336
6855192023-07-28 16:50:18.613,Contrat doublant,2024-06-28 00:47:34.392336
6855192023-07-28 16:50:30.916,Contrat doublant,2024-06-28 00:47:34.392336
6855192023-07-28 16:50:42.289,Contrat doublant,2024-06-28 00:47:34.392336
6855242023-07-29 09:07:35.615,Contrat doublant,2024-06-28 00:47:34.392336
6855242023-07-29 09:07:41.214,Contrat doublant,2024-06-28 00:47:34.392336
6855242023-07-29 09:07:46.308,Contrat doublant,2024-06-28 00:47:34.392336
6855272023-07-31 08:40:59.524,Contrat doublant,2024-06-28 00:47:34.392336
6855282023-07-31 08:58:04.636,Contrat doublant,2024-06-28 00:47:34.392336
6855292023-07-31 09:01:05.469,Contrat doublant,2024-06-28 00:47:34.392336
6855342023-07-31 09:32:05.880,Contrat doublant,2024-06-28 00:47:34.392336
6855442023-07-31 10:30:55.534,Contrat doublant,2024-06-28 00:47:34.392336
6855442023-07-31 10:31:01.172,Contrat doublant,2024-06-28 00:47:34.392336
6855442023-07-31 10:31:05.729,Contrat doublant,2024-06-28 00:47:34.392336
6855452023-07-31 10:56:31.191,Contrat doublant,2024-06-28 00:47:34.392336
6855502023-07-31 13:17:40.751,Contrat doublant,2024-06-28 00:47:34.392336
6855612023-07-31 14:05:32.568,Contrat doublant,2024-06-28 00:47:34.392336
6855612023-07-31 14:05:38.029,Contrat doublant,2024-06-28 00:47:34.392336
6855862023-07-31 16:26:54.705,Contrat doublant,2024-06-28 00:47:34.392336
6855862023-07-31 16:27:00.254,Contrat doublant,2024-06-28 00:47:34.392336
6855862023-07-31 16:27:05.194,Contrat doublant,2024-06-28 00:47:34.392336
6856022023-08-01 08:38:12.115,Contrat doublant,2024-06-28 00:47:34.392336
6856022023-08-01 08:38:17.844,Contrat doublant,2024-06-28 00:47:34.392336
6856022023-08-01 08:38:23.106,Contrat doublant,2024-06-28 00:47:34.392336
6856052023-08-01 09:33:37.280,Contrat doublant,2024-06-28 00:47:34.392336
6856052023-08-01 09:33:43.532,Contrat doublant,2024-06-28 00:47:34.392336
6856052023-08-01 09:33:48.379,Contrat doublant,2024-06-28 00:47:34.392336
6856102023-08-01 10:04:15.180,Contrat doublant,2024-06-28 00:47:34.392336
6856162023-08-01 10:46:17.364,Contrat doublant,2024-06-28 00:47:34.392336
6856192023-08-01 11:02:05.708,Contrat doublant,2024-06-28 00:47:34.392336
6856192023-08-01 11:02:11.280,Contrat doublant,2024-06-28 00:47:34.392336
6856192023-08-01 11:02:15.942,Contrat doublant,2024-06-28 00:47:34.392336
6856252023-08-01 12:46:42.758,Contrat doublant,2024-06-28 00:47:34.392336
6856252023-08-01 12:46:48.154,Contrat doublant,2024-06-28 00:47:34.392336
6856252023-08-01 12:46:53.074,Contrat doublant,2024-06-28 00:47:34.392336
6856332023-08-01 15:11:48.190,Contrat doublant,2024-06-28 00:47:34.392336
6856382023-08-01 15:30:10.154,Contrat doublant,2024-06-28 00:47:34.392336
6856382023-08-01 15:30:15.857,Contrat doublant,2024-06-28 00:47:34.392336
6856432023-08-01 16:21:54.376,Contrat doublant,2024-06-28 00:47:34.392336
6856432023-08-01 16:21:59.876,Contrat doublant,2024-06-28 00:47:34.392336
6856432023-08-01 16:22:04.905,Contrat doublant,2024-06-28 00:47:34.392336
6856442023-08-01 16:56:45.112,Contrat doublant,2024-06-28 00:47:34.392336
6856442023-08-01 16:56:50.634,Contrat doublant,2024-06-28 00:47:34.392336
6856442023-08-01 16:56:55.634,Contrat doublant,2024-06-28 00:47:34.392336
6856512023-08-02 08:27:07.719,Contrat doublant,2024-06-28 00:47:34.392336
6856512023-08-02 08:27:13.183,Contrat doublant,2024-06-28 00:47:34.392336
6856512023-08-02 08:27:18.066,Contrat doublant,2024-06-28 00:47:34.392336
6856532023-08-02 09:17:32.654,Contrat doublant,2024-06-28 00:47:34.392336
6856532023-08-02 09:17:39.160,Contrat doublant,2024-06-28 00:47:34.392336
6856622023-08-02 11:03:29.729,Contrat doublant,2024-06-28 00:47:34.392336
6856682023-08-02 12:31:04.658,Contrat doublant,2024-06-28 00:47:34.392336
6856702023-08-02 12:50:49.814,Contrat doublant,2024-06-28 00:47:34.392336
6856702023-08-02 12:50:55.290,Contrat doublant,2024-06-28 00:47:34.392336
6856732023-08-02 13:52:01.094,Contrat doublant,2024-06-28 00:47:34.392336
6856762023-08-02 14:04:48.411,Contrat doublant,2024-06-28 00:47:34.392336
6856772023-08-02 14:33:31.709,Contrat doublant,2024-06-28 00:47:34.392336
6856772023-08-02 14:33:39.996,Contrat doublant,2024-06-28 00:47:34.392336
6856772023-08-02 14:33:47.834,Contrat doublant,2024-06-28 00:47:34.392336
6856802023-08-02 14:46:23.497,Contrat doublant,2024-06-28 00:47:34.392336
6856812023-08-02 15:06:46.383,Contrat doublant,2024-06-28 00:47:34.392336
6857102023-08-03 14:21:03.118,Contrat doublant,2024-06-28 00:47:34.392336
6857102023-08-03 14:21:08.657,Contrat doublant,2024-06-28 00:47:34.392336
6857202023-08-03 15:45:29.238,Contrat doublant,2024-06-28 00:47:34.392336
6857202023-08-03 15:45:34.620,Contrat doublant,2024-06-28 00:47:34.392336
6857202023-08-03 15:45:39.661,Contrat doublant,2024-06-28 00:47:34.392336
6857222023-08-03 16:33:14.614,Contrat doublant,2024-06-28 00:47:34.392336
6857232023-08-03 17:06:08.809,Contrat doublant,2024-06-28 00:47:34.392336
6857252023-08-03 17:23:14.668,Contrat doublant,2024-06-28 00:47:34.392336
6857252023-08-03 17:23:20.343,Contrat doublant,2024-06-28 00:47:34.392336
6857252023-08-03 17:23:25.647,Contrat doublant,2024-06-28 00:47:34.392336
6857342023-08-04 08:26:44.928,Contrat doublant,2024-06-28 00:47:34.392336
6857342023-08-04 08:26:50.760,Contrat doublant,2024-06-28 00:47:34.392336
6857342023-08-04 08:26:56.024,Contrat doublant,2024-06-28 00:47:34.392336
6857352023-08-04 08:54:21.376,Contrat doublant,2024-06-28 00:47:34.392336
6857352023-08-04 08:54:27.589,Contrat doublant,2024-06-28 00:47:34.392336
6857352023-08-04 08:54:33.128,Contrat doublant,2024-06-28 00:47:34.392336
6857392023-08-04 09:01:51.620,Contrat doublant,2024-06-28 00:47:34.392336
6857452023-08-04 09:43:12.338,Contrat doublant,2024-06-28 00:47:34.392336
6857482023-08-04 10:03:29.987,Contrat doublant,2024-06-28 00:47:34.392336
6857482023-08-04 10:03:35.771,Contrat doublant,2024-06-28 00:47:34.392336
6857482023-08-04 10:03:40.870,Contrat doublant,2024-06-28 00:47:34.392336
6857652023-08-04 12:23:29.629,Contrat doublant,2024-06-28 00:47:34.392336
6857722023-08-04 12:55:08.553,Contrat doublant,2024-06-28 00:47:34.392336
6857722023-08-04 12:55:14.327,Contrat doublant,2024-06-28 00:47:34.392336
6857762023-08-04 14:07:25.461,Contrat doublant,2024-06-28 00:47:34.392336
6857802023-08-04 14:40:54.156,Contrat doublant,2024-06-28 00:47:34.392336
6857802023-08-04 14:40:59.747,Contrat doublant,2024-06-28 00:47:34.392336
6857802023-08-04 14:41:04.765,Contrat doublant,2024-06-28 00:47:34.392336
6857812023-08-04 14:56:37.029,Contrat doublant,2024-06-28 00:47:34.392336
6857812023-08-04 14:56:42.345,Contrat doublant,2024-06-28 00:47:34.392336
6857812023-08-04 14:56:47.083,Contrat doublant,2024-06-28 00:47:34.392336
6857942023-08-07 08:34:01.070,Contrat doublant,2024-06-28 00:47:34.392336
6857992023-08-07 09:07:40.631,Contrat doublant,2024-06-28 00:47:34.392336
6858022023-08-07 09:21:11.479,Contrat doublant,2024-06-28 00:47:34.392336
6858022023-08-07 09:21:17.599,Contrat doublant,2024-06-28 00:47:34.392336
6858022023-08-07 09:21:23.278,Contrat doublant,2024-06-28 00:47:34.392336
6858132023-08-07 10:26:18.239,Contrat doublant,2024-06-28 00:47:34.392336
6858172023-08-07 10:49:36.624,Contrat doublant,2024-06-28 00:47:34.392336
6858172023-08-07 10:49:42.387,Contrat doublant,2024-06-28 00:47:34.392336
6858172023-08-07 10:49:47.614,Contrat doublant,2024-06-28 00:47:34.392336
6858262023-08-07 12:29:29.474,Contrat doublant,2024-06-28 00:47:34.392336
6858262023-08-07 12:29:35.100,Contrat doublant,2024-06-28 00:47:34.392336
6858262023-08-07 12:29:40.049,Contrat doublant,2024-06-28 00:47:34.392336
6858272023-08-07 12:36:40.316,Contrat doublant,2024-06-28 00:47:34.392336
6858272023-08-07 12:36:46.378,Contrat doublant,2024-06-28 00:47:34.392336
6858272023-08-07 12:36:51.785,Contrat doublant,2024-06-28 00:47:34.392336
6858292023-08-07 13:25:23.597,Contrat doublant,2024-06-28 00:47:34.392336
6858292023-08-07 13:25:30.324,Contrat doublant,2024-06-28 00:47:34.392336
6858292023-08-07 13:25:36.009,Contrat doublant,2024-06-28 00:47:34.392336
6858512023-08-07 14:30:03.605,Contrat doublant,2024-06-28 00:47:34.392336
6858512023-08-07 14:30:08.499,Contrat doublant,2024-06-28 00:47:34.392336
6858572023-08-07 15:09:51.514,Contrat doublant,2024-06-28 00:47:34.392336
6858612023-08-07 15:56:28.743,Contrat doublant,2024-06-28 00:47:34.392336
6858612023-08-07 15:56:34.239,Contrat doublant,2024-06-28 00:47:34.392336
6858642023-08-07 15:45:59.501,Contrat doublant,2024-06-28 00:47:34.392336
6858642023-08-07 15:46:05.088,Contrat doublant,2024-06-28 00:47:34.392336
6858762023-08-07 16:15:27.216,Contrat doublant,2024-06-28 00:47:34.392336
6858762023-08-07 16:15:32.706,Contrat doublant,2024-06-28 00:47:34.392336
6858762023-08-07 16:15:37.637,Contrat doublant,2024-06-28 00:47:34.392336
6858852023-08-07 17:14:08.774,Contrat doublant,2024-06-28 00:47:34.392336
6858852023-08-07 17:14:15.185,Contrat doublant,2024-06-28 00:47:34.392336
6858852023-08-07 17:14:20.858,Contrat doublant,2024-06-28 00:47:34.392336
6858872023-08-08 07:27:18.210,Contrat doublant,2024-06-28 00:47:34.392336
6858872023-08-08 07:27:24.837,Contrat doublant,2024-06-28 00:47:34.392336
6858882023-08-08 07:41:49.954,Contrat doublant,2024-06-28 00:47:34.392336
6858882023-08-08 07:41:55.478,Contrat doublant,2024-06-28 00:47:34.392336
6858882023-08-08 07:42:00.328,Contrat doublant,2024-06-28 00:47:34.392336
6858912023-08-08 08:23:42.713,Contrat doublant,2024-06-28 00:47:34.392336
6858912023-08-08 08:23:48.652,Contrat doublant,2024-06-28 00:47:34.392336
6858912023-08-08 08:23:53.924,Contrat doublant,2024-06-28 00:47:34.392336
6858962023-08-08 09:39:00.247,Contrat doublant,2024-06-28 00:47:34.392336
6858972023-08-08 09:43:50.141,Contrat doublant,2024-06-28 00:47:34.392336
6858972023-08-08 09:43:55.090,Contrat doublant,2024-06-28 00:47:34.392336
6858982023-08-08 10:13:47.459,Contrat doublant,2024-06-28 00:47:34.392336
6858982023-08-08 10:13:52.544,Contrat doublant,2024-06-28 00:47:34.392336
6859012023-08-08 11:23:20.531,Contrat doublant,2024-06-28 00:47:34.392336
6859012023-08-08 11:23:26.163,Contrat doublant,2024-06-28 00:47:34.392336
6859012023-08-08 11:23:31.504,Contrat doublant,2024-06-28 00:47:34.392336
6859142023-08-08 12:53:37.042,Contrat doublant,2024-06-28 00:47:34.392336
6859192023-08-08 13:03:45.813,Contrat doublant,2024-06-28 00:47:34.392336
6859192023-08-08 13:03:52.536,Contrat doublant,2024-06-28 00:47:34.392336
6859192023-08-08 13:03:58.551,Contrat doublant,2024-06-28 00:47:34.392336
6859222023-08-08 13:24:41.405,Contrat doublant,2024-06-28 00:47:34.392336
6859222023-08-08 13:24:46.881,Contrat doublant,2024-06-28 00:47:34.392336
6859222023-08-08 13:24:52.209,Contrat doublant,2024-06-28 00:47:34.392336
6859362023-08-08 14:28:00.681,Contrat doublant,2024-06-28 00:47:34.392336
6859362023-08-08 14:28:08.805,Contrat doublant,2024-06-28 00:47:34.392336
6859362023-08-08 14:28:16.573,Contrat doublant,2024-06-28 00:47:34.392336
6859372023-08-08 14:39:07.427,Contrat doublant,2024-06-28 00:47:34.392336
6859372023-08-08 14:39:12.944,Contrat doublant,2024-06-28 00:47:34.392336
6859372023-08-08 14:39:17.983,Contrat doublant,2024-06-28 00:47:34.392336
6859402023-08-08 15:19:27.149,Contrat doublant,2024-06-28 00:47:34.392336
6859402023-08-08 15:19:33.033,Contrat doublant,2024-06-28 00:47:34.392336
6859402023-08-08 15:19:38.355,Contrat doublant,2024-06-28 00:47:34.392336
6859432023-08-08 15:45:40.079,Contrat doublant,2024-06-28 00:47:34.392336
6859432023-08-08 15:45:46.210,Contrat doublant,2024-06-28 00:47:34.392336
6859492023-08-08 16:35:14.659,Contrat doublant,2024-06-28 00:47:34.392336
6859552023-08-08 17:55:05.945,Contrat doublant,2024-06-28 00:47:34.392336
6859652023-08-09 09:11:43.518,Contrat doublant,2024-06-28 00:47:34.392336
6859682023-08-09 09:13:00.006,Contrat doublant,2024-06-28 00:47:34.392336
6859682023-08-09 09:13:05.528,Contrat doublant,2024-06-28 00:47:34.392336
6859682023-08-09 09:13:10.552,Contrat doublant,2024-06-28 00:47:34.392336
6859712023-08-09 09:36:11.050,Contrat doublant,2024-06-28 00:47:34.392336
6859722023-08-09 10:00:19.154,Contrat doublant,2024-06-28 00:47:34.392336
6859742023-08-09 10:06:34.553,Contrat doublant,2024-06-28 00:47:34.392336
6859742023-08-09 10:06:40.943,Contrat doublant,2024-06-28 00:47:34.392336
6859742023-08-09 10:06:46.710,Contrat doublant,2024-06-28 00:47:34.392336
6859752023-08-09 10:07:54.594,Contrat doublant,2024-06-28 00:47:34.392336
6859752023-08-09 10:08:00.065,Contrat doublant,2024-06-28 00:47:34.392336
6859752023-08-09 10:08:04.957,Contrat doublant,2024-06-28 00:47:34.392336
6859762023-08-09 10:16:42.770,Contrat doublant,2024-06-28 00:47:34.392336
6859762023-08-09 10:16:49.810,Contrat doublant,2024-06-28 00:47:34.392336
6859762023-08-09 10:16:56.360,Contrat doublant,2024-06-28 00:47:34.392336
6859782023-08-09 10:21:55.754,Contrat doublant,2024-06-28 00:47:34.392336
6859972023-08-09 12:58:44.378,Contrat doublant,2024-06-28 00:47:34.392336
6859972023-08-09 12:58:49.998,Contrat doublant,2024-06-28 00:47:34.392336
6859972023-08-09 12:58:55.082,Contrat doublant,2024-06-28 00:47:34.392336
6860022023-08-09 13:18:14.698,Contrat doublant,2024-06-28 00:47:34.392336
6860022023-08-09 13:18:20.589,Contrat doublant,2024-06-28 00:47:34.392336
6860022023-08-09 13:18:25.854,Contrat doublant,2024-06-28 00:47:34.392336
6860032023-08-09 13:19:43.107,Contrat doublant,2024-06-28 00:47:34.392336
6860052023-08-09 13:31:23.331,Contrat doublant,2024-06-28 00:47:34.392336
6860072023-08-09 13:46:33.488,Contrat doublant,2024-06-28 00:47:34.392336
6860092023-08-09 13:57:16.896,Contrat doublant,2024-06-28 00:47:34.392336
6860142023-08-09 14:42:34.797,Contrat doublant,2024-06-28 00:47:34.392336
6860142023-08-09 14:42:40.684,Contrat doublant,2024-06-28 00:47:34.392336
6860142023-08-09 14:42:46.014,Contrat doublant,2024-06-28 00:47:34.392336
6860162023-08-09 15:08:47.617,Contrat doublant,2024-06-28 00:47:34.392336
6860192023-08-09 15:21:13.510,Contrat doublant,2024-06-28 00:47:34.392336
6860192023-08-09 15:21:19.266,Contrat doublant,2024-06-28 00:47:34.392336
6860192023-08-09 15:21:24.391,Contrat doublant,2024-06-28 00:47:34.392336
6860222023-08-09 15:53:16.034,Contrat doublant,2024-06-28 00:47:34.392336
6860222023-08-09 15:53:21.335,Contrat doublant,2024-06-28 00:47:34.392336
6860252023-08-09 16:46:55.685,Contrat doublant,2024-06-28 00:47:34.392336
6860282023-08-09 17:20:32.952,Contrat doublant,2024-06-28 00:47:34.392336
