id,id_x
,6732402023-01-17 15:28:57.447
,6732402023-01-17 15:29:05.414
,6733602023-01-20 15:35:39.980
,6733602023-01-20 15:35:48.134
,6733602023-01-20 15:35:56.270
,6733782023-01-20 19:01:12.068
,6733782023-01-20 19:01:21.151
,6733782023-01-20 19:01:30.419
,6733802023-01-21 09:40:51.091
,6733802023-01-21 09:40:58.500
,6733802023-01-21 09:41:05.708
,6734702023-01-25 12:53:11.443
,6734702023-01-25 12:53:19.082
,6734702023-01-25 12:53:26.296
,6736112023-01-30 12:58:21.867
,6736112023-01-30 12:58:29.374
,6736112023-01-30 12:58:36.832
,6736332023-01-30 15:55:41.236
,6737362023-02-01 14:42:14.243
,6737362023-02-01 14:42:21.572
,6737362023-02-01 14:42:29.264
,6737422023-02-01 15:05:40.263
,6737422023-02-01 15:05:48.731
,6737422023-02-01 15:05:57.087
,6737602023-02-02 09:51:50.945
,6737602023-02-02 09:51:58.304
,6737602023-02-02 09:52:05.426
,6740142023-02-07 16:29:49.526
,6740342023-02-08 08:37:15.083
,6741822023-02-09 10:14:57.960
,6741822023-02-09 10:15:05.366
,6741822023-02-09 10:15:12.674
,6741972023-02-09 10:50:27.221
,6741972023-02-09 10:50:34.595
,6741972023-02-09 10:50:41.742
,6742162023-02-09 11:46:02.967
,6742162023-02-09 11:46:10.317
,6742162023-02-09 11:46:17.633
,6742172023-02-09 11:43:03.423
,6743682023-02-13 10:44:13.476
,6743682023-02-13 10:44:21.699
,6743682023-02-13 10:44:30.035
,6743702023-02-13 10:36:24.188
,6743702023-02-13 10:36:31.701
,6743702023-02-13 10:36:39.268
,6744322023-02-13 17:03:32.716
,6744322023-02-13 17:03:42.626
,6744322023-02-13 17:03:52.440
,6744362023-02-13 17:10:42.045
,6744362023-02-13 17:10:49.376
,6744362023-02-13 17:10:56.996
,6744432023-02-13 18:04:05.126
,6744432023-02-13 18:04:12.459
,6744432023-02-13 18:04:19.762
,6744952023-02-14 10:26:21.278
,6744952023-02-14 10:26:29.476
,6744952023-02-14 10:26:37.496
,6745312023-02-14 11:51:08.100
,6745342023-02-14 11:54:17.003
,6745552023-02-14 15:18:40.950
,6745872023-02-14 16:42:43.796
,6745872023-02-14 16:42:51.431
,6745872023-02-14 16:42:58.861
,6746052023-02-14 18:33:12.648
,6746532023-02-15 13:00:49.148
,6746532023-02-15 13:00:57.181
,6746532023-02-15 13:01:05.113
,6747342023-02-16 09:37:29.907
,6747342023-02-16 09:37:37.233
,6747342023-02-16 09:37:44.463
,6747482023-02-16 10:15:07.313
,6747482023-02-16 10:15:14.770
,6747482023-02-16 10:15:22.094
,6748182023-02-16 14:19:00.757
,6749482023-02-17 13:50:16.391
,6749512023-02-17 13:58:14.868
,6750712023-02-20 10:00:00.764
,6750722023-02-20 10:14:48.282
,6750722023-02-20 10:14:56.655
,6750722023-02-20 10:15:04.808
,6750942023-02-20 13:11:44.042
,6750942023-02-20 13:11:51.818
,6750942023-02-20 13:11:59.367
,6751122023-02-20 15:39:31.726
,6751122023-02-20 15:39:39.251
,6751122023-02-20 15:39:46.967
,6751702023-02-21 10:04:08.318
,6751702023-02-21 10:04:16.485
,6751702023-02-21 10:04:24.792
,6752992023-02-22 09:22:48.572
,6752992023-02-22 09:22:56.030
,6752992023-02-22 09:23:03.754
,6753032023-02-22 08:48:57.626
,6753252023-02-22 10:20:47.104
,6753252023-02-22 10:20:54.465
,6753732023-02-22 15:13:28.646
,6753882023-02-22 16:34:16.711
,6753882023-02-22 16:34:24.181
,6753882023-02-22 16:34:31.639
,6755322023-02-23 16:37:46.709
,6755322023-02-23 16:37:54.264
,6755322023-02-23 16:38:01.779
,6755682023-02-24 09:44:25.198
,6755682023-02-24 09:44:32.752
,6755682023-02-24 09:44:40.138
,6756212023-02-24 13:20:02.013
,6756212023-02-24 13:20:10.407
,6756212023-02-24 13:20:18.812
,6757582023-02-27 11:40:24.301
,6757582023-02-27 11:40:34.774
,6757582023-02-27 11:40:45.158
,6758302023-02-27 16:35:41.949
,6758302023-02-27 16:35:50.476
,6758302023-02-27 16:35:58.792
,6758522023-02-28 08:26:34.181
,6758522023-02-28 08:26:42.493
,6758522023-02-28 08:26:50.724
,6759042023-02-28 13:19:59.186
,6759042023-02-28 13:20:07.924
,6759042023-02-28 13:20:16.440
,6759382023-02-28 15:13:13.859
,6759442023-02-28 15:33:48.250
,6759812023-03-01 09:39:09.003
,6759942023-03-01 10:35:22.430
,6759942023-03-01 10:35:30.157
,6759942023-03-01 10:35:37.609
,6760492023-03-01 14:15:45.673
,6760492023-03-01 14:15:53.100
,6760492023-03-01 14:16:00.536
,6760822023-03-01 16:44:32.468
,6760822023-03-01 16:44:39.939
,6760822023-03-01 16:44:47.270
,6762062023-03-03 10:36:18.462
,6762062023-03-03 10:36:26.008
,6762062023-03-03 10:36:33.472
,6762102023-03-03 10:56:54.640
,6762102023-03-03 10:57:02.546
,6762102023-03-03 10:57:09.930
,6762602023-03-03 15:07:47.694
,6762712023-03-03 16:07:54.620
,6762712023-03-03 16:08:02.127
,6762712023-03-03 16:08:09.613
,6763072023-03-06 09:22:23.874
,6763122023-03-06 09:40:26.947
,6763382023-03-06 10:41:01.248
,6763392023-03-06 10:48:50.049
,6763482023-03-06 11:18:51.546
,6763952023-03-06 14:32:07.495
,6764142023-03-06 14:48:52.210
,6765202023-03-07 11:46:58.491
,6765832023-03-07 17:40:09.219
,6765832023-03-07 17:40:17.742
,6765832023-03-07 17:40:25.789
,6766632023-03-08 15:41:39.820
,6767902023-03-10 10:04:38.991
,6768022023-03-10 11:53:33.490
,6768022023-03-10 11:53:41.308
,6768022023-03-10 11:53:48.500
,6768652023-03-13 09:51:11.668
,6768652023-03-13 09:51:22.983
,6768652023-03-13 09:51:30.528
,6768932023-03-13 12:37:10.895
,6769542023-03-13 16:54:14.071
,6769712023-03-14 09:17:14.378
,6769942023-03-14 11:47:57.538
,6769942023-03-14 11:48:05.575
,6769942023-03-14 11:48:13.261
,6770082023-03-14 14:05:34.200
,6770082023-03-14 14:05:41.921
,6770082023-03-14 14:05:49.073
,6770092023-03-14 14:15:30.264
,6770092023-03-14 14:15:37.972
,6770092023-03-14 14:15:45.221
,6770292023-03-14 15:22:57.430
,6770292023-03-14 15:23:06.236
,6770292023-03-14 15:23:14.513
,6770602023-03-15 09:35:34.425
,6770602023-03-15 09:35:43.588
,6770602023-03-15 09:35:52.677
,6770912023-03-15 13:19:15.720
,6770992023-03-15 13:59:09.916
,6771742023-03-16 10:19:58.241
,6772142023-03-16 14:35:32.664
,6772142023-03-16 14:35:40.788
,6772142023-03-16 14:35:48.435
,6772192023-03-16 14:35:54.825
,6772562023-03-17 09:13:22.681
,6772602023-03-17 09:35:06.720
,6772912023-03-17 14:09:02.114
,6773042023-03-17 15:05:39.829
,6773402023-03-17 17:14:56.314
,6773402023-03-17 17:15:04.199
,6773402023-03-17 17:15:11.424
,6773782023-03-20 14:45:51.344
,6773902023-03-20 16:55:45.916
,6773902023-03-20 16:55:53.401
,6773902023-03-20 16:56:00.164
,6774082023-03-21 10:28:25.009
,6774082023-03-21 10:28:35.184
,6774082023-03-21 10:28:44.695
,6774752023-03-21 17:18:22.655
,6774752023-03-21 17:18:29.914
,6774752023-03-21 17:18:36.430
,6774802023-03-21 18:09:20.159
,6775482023-03-22 13:09:49.771
,6775672023-03-22 14:38:14.611
,6775802023-03-22 14:50:32.347
,6775802023-03-22 14:50:39.566
,6775802023-03-22 14:50:46.227
,6776302023-03-22 18:10:44.545
,6776302023-03-22 18:10:51.647
,6776302023-03-22 18:10:58.150
,6776442023-03-23 10:11:15.098
,6776542023-03-23 10:41:04.829
,6777032023-03-23 16:00:32.108
,6777042023-03-23 16:15:49.957
,6777042023-03-23 16:15:58.264
,6777042023-03-23 16:16:06.377
,6777332023-03-24 10:38:34.341
,6777332023-03-24 10:38:42.686
,6777332023-03-24 10:38:50.417
,6777922023-03-24 14:47:14.913
,6778252023-03-27 09:26:04.180
,6778252023-03-27 09:26:11.694
,6778252023-03-27 09:26:18.614
,6778282023-03-27 09:31:29.908
,6778462023-03-27 10:33:51.498
,6778492023-03-27 10:58:57.472
,6778562023-03-27 12:16:31.713
,6778562023-03-27 12:16:39.017
,6778562023-03-27 12:16:45.791
,6779052023-03-28 10:02:49.708
,6779052023-03-28 10:02:57.207
,6779242023-03-28 12:24:43.274
,6779242023-03-28 12:24:51.856
,6779242023-03-28 12:24:59.252
,6779862023-03-29 09:52:39.037
,6780212023-03-29 11:48:46.503
,6780212023-03-29 11:48:54.575
,6780212023-03-29 11:49:02.257
,6780742023-03-30 09:34:36.202
,6780882023-03-30 10:33:21.657
,6780882023-03-30 10:33:29.936
,6780882023-03-30 10:33:37.515
,6780952023-03-30 10:53:15.347
,6780972023-03-30 11:16:06.463
,6780972023-03-30 11:16:13.896
,6780972023-03-30 11:16:20.597
,6781022023-03-30 13:05:28.778
,6781022023-03-30 13:05:35.854
,6781522023-03-30 21:14:23.762
,6781522023-03-30 21:14:31.164
,6781522023-03-30 21:14:37.978
,6781682023-03-31 10:02:36.910
,6782122023-03-31 14:16:53.285
,6782122023-03-31 14:17:01.490
,6782122023-03-31 14:17:09.566
,6783102023-04-04 09:40:14.348
,6784082023-04-05 15:54:22.807
,6784562023-04-06 14:15:13.607
,6784562023-04-06 14:15:20.825
,6785442023-04-10 20:56:19.567
,6785442023-04-10 20:56:26.916
,6785442023-04-10 20:56:33.683
,6785532023-04-11 08:50:06.295
,6785532023-04-11 08:50:13.272
,6785582023-04-11 09:55:41.001
,6786052023-04-11 16:22:44.353
,6786052023-04-11 16:22:52.000
,6786052023-04-11 16:23:20.275
,6786872023-04-12 15:46:27.600
,6787512023-04-13 13:29:25.873
,6787812023-04-13 22:18:37.028
,6788362023-04-14 12:50:17.571
,6788362023-04-14 12:50:26.625
,6788552023-04-14 13:52:33.366
,6788552023-04-14 13:52:40.714
,6788982023-04-16 22:45:48.692
,6788992023-04-16 22:51:04.377
,6788992023-04-16 22:51:11.887
,6789022023-04-17 08:22:47.751
,6789802023-04-17 14:50:14.748
,6790402023-04-18 11:00:04.527
,6790402023-04-18 11:00:12.352
,6790402023-04-18 11:00:19.484
,6790532023-04-18 12:17:24.605
,6790532023-04-18 12:17:31.963
,6790622023-04-18 13:13:59.469
,6791552023-04-19 16:07:44.104
,6791662023-04-20 08:41:14.014
,6791662023-04-20 08:41:21.598
,6791662023-04-20 08:41:28.619
,6791852023-04-20 10:31:19.250
,6791852023-04-20 10:31:27.022
,6791852023-04-20 10:31:34.351
,6791972023-04-20 11:39:27.658
,6791972023-04-20 11:39:35.420
,6791972023-04-20 11:39:42.544
,6792102023-04-20 14:35:30.406
,6792102023-04-20 14:35:37.711
,6792572023-04-21 13:04:35.001
,6792572023-04-21 13:04:43.531
,6792572023-04-21 13:04:51.637
,6792732023-04-23 18:33:19.986
,6792732023-04-23 18:33:27.500
,6792732023-04-23 18:33:34.487
,6792742023-04-23 18:39:47.112
,6792752023-04-23 18:46:12.029
,6792752023-04-23 18:46:19.463
,6792752023-04-23 18:46:26.500
,6792782023-04-24 08:57:47.218
,6793272023-04-24 14:54:10.375
,6793272023-04-24 14:54:17.702
,6793272023-04-24 14:54:24.620
,6793502023-04-24 16:28:56.094
,6793502023-04-24 16:29:06.196
,6793502023-04-24 16:29:14.107
,6793562023-04-24 17:34:17.160
,6793662023-04-25 09:30:35.006
,6793662023-04-25 09:30:42.428
,6793662023-04-25 09:30:49.374
,6793692023-04-25 09:42:33.192
,6793692023-04-25 09:42:40.905
,6793692023-04-25 09:42:48.308
,6793792023-04-25 10:31:55.594
,6793792023-04-25 10:32:03.868
,6793792023-04-25 10:32:11.520
,6794502023-04-25 19:36:21.319
,6794502023-04-25 19:36:29.749
,6794502023-04-25 19:36:37.579
,6794802023-04-28 15:19:16.217
,6794802023-04-28 15:19:24.195
,6794802023-04-28 15:19:31.805
,6794822023-04-26 11:02:14.792
,6794822023-04-26 11:02:21.911
,6795242023-04-26 13:32:38.221
,6795432023-04-26 17:49:28.709
,6795532023-04-27 09:04:53.424
,6795592023-04-27 09:39:09.847
,6795692023-04-27 13:08:24.859
,6795702023-04-27 12:56:41.613
,6795752023-04-27 13:49:26.145
,6796332023-04-28 09:39:38.085
,6796332023-04-28 09:39:46.131
,6796522023-04-28 10:35:46.720
,6798042023-05-02 13:59:38.622
,6798042023-05-02 13:59:47.274
,6798042023-05-02 13:59:55.210
,6798372023-05-03 08:25:43.344
,6798502023-05-03 10:22:36.933
,6799172023-05-04 08:05:25.411
,6799312023-05-04 09:31:30.350
,6799622023-05-04 12:54:56.854
,6799682023-05-04 14:02:50.586
,6799762023-05-04 14:39:34.212
,6799762023-05-04 14:39:42.083
,6799762023-05-04 14:39:49.475
,6799772023-05-04 14:41:49.447
,6799772023-05-04 14:41:57.473
,6800182023-05-05 10:09:32.223
,6800182023-05-05 10:09:40.729
,6800182023-05-05 10:09:48.516
,6800282023-05-05 11:50:58.984
,6800282023-05-05 11:51:06.857
,6800282023-05-05 11:51:14.114
,6800392023-05-05 14:50:51.387
,6800392023-05-05 14:50:59.146
,6800392023-05-05 14:51:06.286
,6800692023-05-08 12:17:41.427
,6800692023-05-08 12:17:50.236
,6800692023-05-08 12:17:58.306
,6801102023-05-09 08:06:51.886
,6801102023-05-09 08:06:59.151
,6801722023-05-09 13:31:12.756
,6801892023-05-09 14:43:15.409
,6801892023-05-09 14:43:23.422
,6802562023-05-10 11:06:11.190
,6802562023-05-10 11:06:19.199
,6802562023-05-10 11:06:26.641
,6803212023-05-11 10:33:16.030
,6803212023-05-11 10:33:27.680
,6803212023-05-11 10:33:38.817
,6803272023-05-11 11:27:13.520
,6803272023-05-11 11:27:22.154
,6803272023-05-11 11:27:30.472
,6803422023-05-11 14:00:56.191
,6803422023-05-11 14:01:04.651
,6803472023-05-11 14:21:52.960
,6803472023-05-11 14:22:02.126
,6803472023-05-11 14:22:10.488
,6803522023-05-11 15:04:40.320
,6803522023-05-11 15:04:49.344
,6803522023-05-11 15:04:57.551
,6803622023-05-11 15:27:45.297
,6803622023-05-11 15:27:53.401
,6803622023-05-11 15:28:00.752
,6803942023-05-12 09:57:03.411
,6803942023-05-12 09:57:12.454
,6803942023-05-12 09:57:20.880
,6804002023-05-12 10:18:16.940
,6804002023-05-12 10:18:26.379
,6804002023-05-12 10:18:34.693
,6804022023-05-12 10:36:02.043
,6804152023-05-12 11:37:46.689
,6804152023-05-12 11:37:54.469
,6804152023-05-12 11:38:01.639
,6804192023-05-12 12:43:58.875
,6804192023-05-12 12:44:07.792
,6804192023-05-12 12:44:16.211
,6804402023-05-12 15:09:24.100
,6804402023-05-12 15:09:32.891
,6804402023-05-12 15:09:41.110
,6804572023-05-14 16:14:40.532
,6804572023-05-14 16:14:49.578
,6804572023-05-14 16:14:57.992
,6804842023-05-15 10:34:48.651
,6805142023-05-15 14:02:37.835
,6805162023-05-15 14:04:04.770
,6805162023-05-15 14:04:14.367
,6805342023-05-16 12:32:37.482
,6805902023-05-16 12:49:18.913
,6805902023-05-16 12:49:27.687
,6805902023-05-16 12:49:35.964
,6806332023-05-16 16:12:30.730
,6806332023-05-16 16:12:39.039
,6806332023-05-16 16:12:46.535
,6807922023-05-19 07:59:30.125
,6807922023-05-19 07:59:45.575
,6807922023-05-19 07:59:59.774
,6808202023-05-19 10:49:45.405
,6808202023-05-19 10:50:05.911
,6808202023-05-19 10:50:19.298
,6808212023-05-19 10:53:32.076
,6808242023-05-19 11:20:31.803
,6808242023-05-19 11:20:45.781
,6808252023-05-19 11:29:01.341
,6808252023-05-19 11:29:16.651
,6808252023-05-19 11:29:32.119
,6808272023-05-19 12:01:23.598
,6808272023-05-19 12:01:37.735
,6808312023-05-19 12:45:06.728
,6808522023-05-19 16:40:46.424
,6808642023-05-22 07:42:27.669
,6808642023-05-22 07:42:44.146
,6808642023-05-22 07:42:59.215
,6808842023-05-22 09:46:04.822
,6808842023-05-22 09:46:22.712
,6808842023-05-22 09:46:36.266
,6808902023-05-22 10:38:22.111
,6808902023-05-22 10:38:38.696
,6808902023-05-22 10:38:54.046
,6808942023-05-22 11:18:14.902
,6808942023-05-22 11:18:31.749
,6808942023-05-22 11:18:47.232
,6809062023-05-22 12:00:41.245
,6809062023-05-22 12:00:57.681
,6809062023-05-22 12:01:13.138
,6809132023-05-22 12:37:00.469
,6809162023-05-22 12:42:59.530
,6809162023-05-22 12:43:16.598
,6809162023-05-22 12:43:32.348
,6809252023-05-22 13:13:43.677
,6809252023-05-22 13:14:00.802
,6809252023-05-22 13:14:16.539
,6809422023-05-22 14:25:47.660
,6809452023-05-22 14:30:21.188
,6809452023-05-22 14:30:36.567
,6809452023-05-22 14:30:51.087
,6809682023-05-22 15:27:56.962
,6809682023-05-22 15:28:16.649
,6809682023-05-22 15:28:31.213
,6809722023-05-22 15:41:40.689
,6809722023-05-22 15:41:55.802
,6809722023-05-22 15:42:09.225
,6809782023-05-22 16:04:44.637
,6809782023-05-22 16:05:00.249
,6809782023-05-22 16:05:14.558
,6809802023-05-22 16:01:28.116
,6809802023-05-22 16:01:43.352
,6809802023-05-22 16:01:57.038
,6809832023-05-22 16:34:20.170
,6809832023-05-22 16:34:37.177
,6809832023-05-22 16:34:52.608
,6809892023-05-22 16:56:13.218
,6809892023-05-22 16:56:27.729
,6809892023-05-22 16:56:41.152
,6810062023-05-23 09:08:08.621
,6810162023-05-23 09:40:30.274
,6810162023-05-23 09:40:40.605
,6810262023-05-23 10:10:21.238
,6810262023-05-23 10:10:30.833
,6810292023-05-23 10:07:25.278
,6810292023-05-23 10:07:41.029
,6810362023-05-23 10:39:31.028
,6810362023-05-23 10:39:39.080
,6810382023-05-23 10:59:15.603
,6810402023-05-23 11:48:07.614
,6810402023-05-23 11:48:15.694
,6810402023-05-23 11:48:22.941
,6810412023-05-23 12:04:53.630
,6810412023-05-23 12:05:01.525
,6810492023-05-23 12:32:58.410
,6810492023-05-23 12:33:07.009
,6810562023-05-23 13:19:17.667
,6810562023-05-23 13:19:26.762
,6810562023-05-23 13:19:34.923
,6810632023-05-23 13:35:38.279
,6810632023-05-23 13:35:50.733
,6810632023-05-23 13:35:59.039
,6810942023-05-23 15:19:24.109
,6811022023-05-23 15:34:41.288
,6811022023-05-23 15:34:49.465
,6811022023-05-23 15:34:56.678
,6811192023-05-23 16:59:32.086
,6811192023-05-23 16:59:40.071
,6811192023-05-23 16:59:47.577
,6811382023-05-24 08:58:38.413
,6811392023-05-24 08:59:16.763
,6811422023-05-24 09:00:23.378
,6811422023-05-24 09:00:49.011
,6811442023-05-24 09:02:23.743
,6811482023-05-24 09:04:54.671
,6811572023-05-24 09:21:54.833
,6811572023-05-24 09:22:22.942
,6811662023-05-24 09:53:47.659
,6811662023-05-24 09:54:17.752
,6811732023-05-24 10:25:21.351
,6812392023-05-24 13:55:04.267
,6813042023-05-25 09:52:32.561
,6813042023-05-25 09:52:42.199
,6813422023-05-25 11:58:19.271
,6813422023-05-25 11:58:28.301
,6814332023-05-25 14:51:17.089
,6814332023-05-25 14:51:56.044
,6814582023-05-25 15:18:01.657
,6814582023-05-25 15:18:06.129
,6814612023-05-25 15:23:13.160
,6814612023-05-25 15:23:31.717
,6814642023-05-25 15:34:53.113
,6814642023-05-25 15:35:02.757
,6814682023-05-25 15:37:47.051
,6814782023-05-25 15:53:30.612
,6814782023-05-25 15:53:40.631
,6814822023-05-25 16:21:00.214
,6814822023-05-25 16:21:05.630
,6814822023-05-25 16:21:10.145
,6815132023-05-26 09:15:57.347
,6815132023-05-26 09:16:06.697
,6815132023-05-26 09:16:14.343
,6815202023-05-26 09:45:23.917
,6815572023-05-26 11:10:08.919
,6815572023-05-26 11:10:18.173
,6815572023-05-26 11:10:26.430
,6815592023-05-26 11:57:53.973
,6815592023-05-26 11:58:02.238
,6815602023-05-26 12:33:21.715
,6815602023-05-26 12:33:39.366
,6815662023-05-26 13:21:39.345
,6815682023-05-26 13:14:47.673
,6815682023-05-26 13:14:57.581
,6815682023-05-26 13:15:06.664
,6815712023-05-26 13:18:50.507
,6815712023-05-26 13:18:59.858
,6815712023-05-26 13:19:08.065
,6815752023-05-26 13:22:30.994
,6815752023-05-26 13:22:41.862
,6815752023-05-26 13:22:51.445
,6815942023-05-26 14:39:45.953
,6815942023-05-26 14:40:06.460
,6816052023-05-26 15:51:05.029
,6816052023-05-26 15:51:22.927
,6816062023-05-26 15:59:17.004
,6816062023-05-26 15:59:26.803
,6816062023-05-26 15:59:34.911
,6817212023-05-30 09:11:22.501
,6817212023-05-30 09:11:27.546
,6817212023-05-30 09:11:31.558
,6817332023-05-30 09:52:17.146
,6817332023-05-30 09:52:22.120
,6817332023-05-30 09:52:26.509
,6817542023-05-30 10:46:18.498
,6817922023-05-30 13:15:06.134
,6818512023-05-30 15:58:39.232
,6818512023-05-30 15:58:45.140
,6818512023-05-30 15:58:50.314
,6818572023-05-30 17:11:43.942
,6818572023-05-30 17:11:48.942
,6818742023-05-31 09:02:39.036
,6818782023-05-31 09:19:00.518
,6818962023-05-31 11:16:17.009
,6818972023-05-31 11:24:51.373
,6818972023-05-31 11:24:56.609
,6818972023-05-31 11:25:01.517
,6818992023-05-31 12:12:18.755
,6818992023-05-31 12:12:24.717
,6818992023-05-31 12:12:30.095
,6819432023-05-31 13:47:55.642
,6819432023-05-31 13:48:01.001
,6819812023-05-31 14:54:33.713
,6819812023-05-31 14:54:38.259
,6822602023-06-02 16:13:46.370
,6822922023-06-05 10:22:30.861
,6822922023-06-05 10:22:35.844
,6822922023-06-05 10:22:40.047
,6823622023-06-05 16:21:53.436
,6824512023-06-06 09:18:17.450
,6824682023-06-06 09:50:17.470
,6824702023-06-06 09:51:20.036
,6824702023-06-06 09:51:24.370
,6825382023-06-07 08:33:26.383
,6825382023-06-07 08:33:31.330
,6825382023-06-07 08:33:35.659
,6826882023-06-07 15:50:54.278
,6826882023-06-07 15:50:59.476
,6826882023-06-07 15:51:03.690
,6827342023-06-08 10:57:16.618
,6827342023-06-08 10:57:21.616
,6827342023-06-08 10:57:25.714
,6827422023-06-08 11:30:28.307
,6827422023-06-08 11:30:32.649
,6827852023-06-09 09:12:35.476
,6827852023-06-09 09:12:49.642
,6827852023-06-09 09:13:02.149
,6828612023-06-12 10:21:51.946
,6828612023-06-12 10:21:56.990
,6829112023-06-12 16:58:44.727
,6829112023-06-12 16:58:50.124
,6829112023-06-12 16:58:54.863
,6829302023-06-13 10:51:17.456
,6829302023-06-13 10:51:21.968
,6829452023-06-13 14:27:14.340
,6829452023-06-13 14:27:20.068
,6829812023-06-14 09:45:51.747
,6829812023-06-14 09:45:56.741
,6830102023-06-14 13:45:05.792
,6830102023-06-14 13:45:11.075
,6830102023-06-14 13:45:15.577
,6830552023-06-15 11:06:04.458
,6830552023-06-15 11:06:09.455
,6830562023-06-15 11:24:54.703
,6831142023-06-16 09:14:22.489
,6831142023-06-16 09:14:28.086
,6831142023-06-16 09:14:32.825
,6831392023-06-16 13:31:57.303
,6832272023-06-19 13:21:43.222
,6832272023-06-19 13:21:48.131
,6832482023-06-19 14:59:35.942
,6832482023-06-19 14:59:40.879
,6832602023-06-19 16:10:31.841
,6832602023-06-19 16:10:36.504
,6832602023-06-19 16:10:40.465
,6832992023-06-20 08:46:45.460
,6832992023-06-20 08:46:49.851
,6833522023-06-20 15:09:04.737
,6833522023-06-20 15:09:09.239
,6833642023-06-20 17:01:38.238
,6833642023-06-20 17:01:43.602
,6833642023-06-20 17:01:48.519
,6834152023-06-21 12:41:05.279
,6834152023-06-21 12:41:10.983
,6834152023-06-21 12:41:15.869
,6836152023-06-23 13:04:53.148
,6836152023-06-23 13:04:58.517
,6836542023-06-23 15:46:43.252
,6837252023-06-26 17:21:17.253
,6837252023-06-26 17:21:22.623
,6837932023-06-27 16:13:17.038
,6837932023-06-27 16:13:23.913
,6837932023-06-27 16:13:30.245
,6838122023-06-28 09:46:10.090
,6838122023-06-28 09:46:15.380
,6838362023-06-28 15:31:59.841
,6838362023-06-28 15:32:04.984
,6838872023-06-30 13:44:53.599
,6838872023-06-30 13:44:58.984
,6839602023-07-03 15:43:01.732
,6840112023-07-04 15:02:05.952
,6840112023-07-04 15:02:11.394
,6840242023-07-04 15:06:21.373
,6840242023-07-04 15:06:35.515
,6840402023-07-04 16:24:20.939
,6840402023-07-04 16:24:26.378
,6840402023-07-04 16:24:31.155
,6841052023-07-06 09:07:15.502
,6841052023-07-06 09:07:21.744
,6842112023-07-07 12:38:03.049
,6842132023-07-07 13:17:06.064
,6842182023-07-07 14:21:39.151
,6842502023-07-10 08:56:06.800
,6842502023-07-10 08:56:12.047
,6842752023-07-10 12:34:45.281
,6842752023-07-10 12:34:51.101
,6842752023-07-10 12:34:56.221
,6843132023-07-10 16:15:28.299
,6843132023-07-10 16:15:33.566
,6843932023-07-11 12:35:18.569
,6845532023-07-12 17:34:35.350
,6845562023-07-13 08:30:12.177
,6846412023-07-17 10:02:16.592
,6846412023-07-17 10:02:21.999
,6846412023-07-17 10:02:26.869
,6846812023-07-17 14:00:41.824
,6846812023-07-17 14:00:47.582
,6846812023-07-17 14:00:52.824
,6847252023-07-18 09:32:42.453
,6847252023-07-18 09:32:48.561
,6847252023-07-18 09:32:54.468
,6847432023-07-18 10:41:41.351
,6847432023-07-18 10:41:47.256
,6847432023-07-18 10:41:52.432
,6847532023-07-18 10:51:32.853
,6847812023-07-18 15:04:47.796
,6847892023-07-18 16:37:14.556
,6848642023-07-19 14:44:05.553
,6848642023-07-19 14:44:10.895
,6848702023-07-19 15:09:37.343
,6848702023-07-19 15:09:42.418
,6849062023-07-20 09:46:47.285
,6849462023-07-20 14:53:02.219
,6849472023-07-20 15:02:33.498
,6849472023-07-20 15:02:38.964
,6849472023-07-20 15:02:43.844
,6850182023-07-21 14:47:31.676
,6850182023-07-21 14:47:38.691
,6850182023-07-21 14:47:44.941
,6850262023-07-21 16:27:20.061
,6850282023-07-21 16:46:13.747
,6850442023-07-24 09:01:12.409
,6852052023-07-25 17:54:10.389
,6852052023-07-25 17:54:15.870
,6852052023-07-25 17:54:21.038
,6852942023-07-26 16:35:31.377
,6853002023-07-26 17:02:28.704
,6853002023-07-26 17:02:35.456
,6853112023-07-27 09:39:58.145
,6854922023-07-28 14:23:22.307
,6854922023-07-28 14:23:29.016
,6854922023-07-28 14:23:34.566
,6855472023-07-31 12:06:19.679
,6855472023-07-31 12:06:25.117
,6855472023-07-31 12:06:29.897
,6856092023-08-01 09:44:52.359
,6856992023-08-03 10:16:52.770
,6857032023-08-03 12:22:06.135
,6857032023-08-03 12:22:11.330
,6857722023-08-04 12:55:01.988
,6857952023-08-07 08:53:06.882
,6857952023-08-07 08:53:12.111
,6858522023-08-07 14:51:10.166
,6858522023-08-07 14:51:16.529
,6858522023-08-07 14:51:22.133
,6858972023-08-08 09:43:44.691
,6859242023-08-08 14:02:19.272
,6859242023-08-08 14:02:25.679
,6859772023-08-09 10:29:38.289
,6859942023-08-09 12:44:32.958
,6859942023-08-09 12:44:39.322
,6859942023-08-09 12:44:45.204
,6860172023-08-09 15:11:25.347
,6860652023-08-10 10:24:49.254
,6860652023-08-10 10:24:54.701
,6860652023-08-10 10:24:59.563
,6861682023-08-11 14:40:45.322
,6861682023-08-11 14:40:50.448
,6862872023-08-16 10:07:04.955
,6862872023-08-16 10:07:10.406
,6862872023-08-16 10:07:15.300
,6864122023-08-18 13:41:04.386
,6864252023-08-18 15:08:14.031
,6864252023-08-18 15:08:19.607
,6864252023-08-18 15:08:24.643
,6864322023-08-19 13:17:22.244
,6864322023-08-19 13:17:27.401
,6864322023-08-19 13:17:31.963
,6864432023-08-21 08:35:03.814
,6864432023-08-21 08:35:09.493
,6864432023-08-21 08:35:14.538
